date,name,type,seater,m_year,price,label
2023-09-10,2021 아우디 A5 카브리올레,휘발유,4인승,2021년형,130000,자차미포함
2023-09-10,4세대카니발 9인승(휘발유),휘발유,9인승,2022~23년형,132300,자차미포함
2023-09-10,스타리아 11인승,경유,11인승,2022년형,135000,자차미포함
2023-09-10,벤츠 E220d 카브리올레,경유,4인승,2019~20년형,150000,자차미포함
2023-09-10,쏠라티(AT) 15인승,경유,15인승,2017~20년형,151200,자차미포함
2023-09-10,2023 쏠라티(AT) 15인승,경유,15인승,2023년형,291400,자차미포함
2023-09-10,포르쉐 718 박스터,휘발유,2인승,2022년형,341000,자차미포함
2023-09-10,2020 모하비더마스터 (7인승),경유,7인승,2020년형,350000,자차미포함
2023-09-10,2021 벤츠 G클래스 AMG,휘발유,5인승,2021년형,585000,자차미포함
2023-09-10,더뉴모닝 / 넥스트스파크,휘발유,5인승,2016~18년형,0,마감
2023-09-10,2016 더뉴모닝 (만26세),휘발유,5인승,2016년형,0,마감
2023-09-10,2018 올뉴모닝,휘발유,5인승,2018년형,0,마감
2023-09-10,레이 (만26세),휘발유,5인승,2016~17년형,0,마감
2023-09-10,엑센트,휘발유,5인승,2016~17년형,0,마감
2023-09-10,엑센트 (만26세),휘발유,5인승,2016년형,0,마감
2023-09-10,2019 엑센트,휘발유,5인승,2019년형,0,마감
2023-09-10,2019 더뉴레이,휘발유,5인승,2019년형,0,마감
2023-09-10,올뉴쏘울 (만26세),휘발유,5인승,2016년형,0,마감
2023-09-10,올뉴K5 / LF쏘나타,LPG,5인승,2018년형,0,마감
2023-09-10,올뉴K5 (만26세),LPG,5인승,2016~17년형,0,마감
2023-09-10,LF쏘나타 (만26세),LPG,5인승,2016년형,0,마감
2023-09-10,더뉴K5 / 쏘나타뉴라이즈,LPG,5인승,2018~19년형,0,마감
2023-09-10,올뉴K5 (휘발유/만26세),휘발유,5인승,2016년형,0,마감
2023-09-10,LF쏘나타 (휘발유/만26세),휘발유,5인승,2016년형,0,마감
2023-09-10,쏘나타뉴라이즈 (휘발유),휘발유,5인승,2017년형,0,마감
2023-09-10,2018 더뉴K5 (휘발유),휘발유,5인승,2018~19년형,0,마감
2023-09-10,2020 K5 DL3 (휘발유),휘발유,5인승,2020~21년형,0,마감
2023-09-10,뉴SM3 ZE (전기차),전기,5인승,2019년형,0,마감
2023-09-10,아이오닉EV (전기차),전기,5인승,2017~18년형,0,마감
2023-09-10,코나 일렉트릭 (전기차),전기,5인승,2019년형,0,마감
2023-09-10,2020 코나일렉트릭(전기차),전기,5인승,2020년형,0,마감
2023-09-10,2021 아이오닉5 (전기차),전기,5인승,2021년형,0,마감
2023-09-10,올란도 7인승,경유,7인승,2016년형,0,마감
2023-09-10,티볼리,휘발유,5인승,2016년형,0,마감
2023-09-10,싼타페DM 5인승,경유,5인승,2015~16년형,0,마감
2023-09-10,싼타페DM 7인승,경유,7인승,2016년형,0,마감
2023-09-10,싼타페TM 5인승,경유,5인승,2019년형,0,마감
2023-09-10,더뉴모하비(4WD) 5인승,경유,5인승,2016년형,0,마감
2023-09-10,2023 쏘렌토 7인승(휘),휘발유,7인승,2023년형,0,마감
2023-09-10,모하비더마스터 (7인승),경유,7인승,2020년형,0,마감
2023-09-10,더뉴모닝,휘발유,5인승,2016~17년형,0,마감
2023-09-10,2016 더뉴모닝 (만26세),휘발유,5인승,2016년형,0,마감
2023-09-10,더넥스트스파크,휘발유,5인승,2016~18년형,0,마감
2023-09-10,엑센트,휘발유,5인승,2016~17년형,0,마감
2023-09-10,레이 (만26세),휘발유,5인승,2016~17년형,0,마감
2023-09-10,엑센트 (만26세),휘발유,5인승,2016년형,0,마감
2023-09-10,2018 올뉴모닝,휘발유,5인승,2018년형,0,마감
2023-09-10,2019 더뉴레이,휘발유,5인승,2019년형,0,마감
2023-09-10,2019 엑센트,휘발유,5인승,2019년형,0,마감
2023-09-10,2022 더뉴레이,휘발유,5인승,2022년형,0,마감
2023-09-10,올뉴크루즈,휘발유,5인승,2017년형,0,마감
2023-09-10,올뉴쏘울 (만26세),휘발유,5인승,2016년형,0,마감
2023-09-10,올뉴K3,휘발유,5인승,2018~19년형,0,마감
2023-09-10,2022 올뉴K3,휘발유,5인승,2022년형,0,마감
2023-09-10,LF쏘나타,LPG,5인승,2018년형,0,마감
2023-09-10,올뉴K5,LPG,5인승,2018년형,0,마감
2023-09-10,올뉴K5 (만26세),LPG,5인승,2016~17년형,0,마감
2023-09-10,LF쏘나타 (만26세),LPG,5인승,2016년형,0,마감
2023-09-10,쏘나타뉴라이즈,LPG,5인승,2018~19년형,0,마감
2023-09-10,2018 더뉴K5,LPG,5인승,2018~19년형,0,마감
2023-09-10,올뉴K5 (휘발유/만26세),휘발유,5인승,2016년형,0,마감
2023-09-10,LF쏘나타 (휘발유/만26세),휘발유,5인승,2016년형,0,마감
2023-09-10,쏘나타뉴라이즈 (휘발유),휘발유,5인승,2017년형,0,마감
2023-09-10,2018 더뉴K5 (휘발유),휘발유,5인승,2018~19년형,0,마감
2023-09-10,쏘나타 DN8 (휘발유),휘발유,5인승,2019~20년형,0,마감
2023-09-10,2020 K5 DL3 (휘발유),휘발유,5인승,2020~21년형,0,마감
2023-09-10,2019 뉴SM3 ZE (전기차),전기,5인승,2019년형,0,마감
2023-09-10,아이오닉EV (전기차),전기,5인승,2017~18년형,0,마감
2023-09-10,아이오닉 (하이브리드),하이브리드,5인승,2016년형,0,마감
2023-09-10,코나 일렉트릭 (전기차),전기,5인승,2018~19년형,0,마감
2023-09-10,2020 코나 일렉트릭 (전기차),전기,5인승,2020년형,0,마감
2023-09-10,2021 아이오닉5 (전기차),전기,5인승,2021년형,0,마감
2023-09-10,티볼리 (휘발유),휘발유,5인승,2016년형,0,마감
2023-09-10,티볼리에어 (디젤),경유,5인승,2016~17년형,0,마감
2023-09-10,올란도 7인승,경유,7인승,2016년형,0,마감
2023-09-10,2020 XM3,휘발유,5인승,2020년형,0,마감
2023-09-10,올뉴투싼,경유,5인승,2016~17년형,0,마감
2023-09-10,2019 올뉴투싼,경유,5인승,2019년형,0,마감
2023-09-10,싼타페DM 7인승,경유,7인승,2016년형,0,마감
2023-09-10,싼타페DM 5인승,경유,5인승,2015~16년형,0,마감
2023-09-10,싼타페TM 5인승,경유,5인승,2019년형,0,마감
2023-09-10,G4렉스턴 5인승,경유,5인승,2017년형,0,마감
2023-09-10,G4렉스턴(4WD) 7인승,경유,7인승,2017년형,0,마감
2023-09-10,더뉴모하비(4WD) 5인승,경유,5인승,2016년형,0,마감
2023-09-10,2023 4세대쏘렌토 7인승(휘),휘발유,7인승,2023년형,0,마감
2023-09-10,제네시스 GV80 (2.5T/5인승),휘발유,5인승,2021년형,0,마감
2023-09-10,제네시스 GV80 (2.5T/7인승),휘발유,7인승,2020년형,0,마감
2023-09-10,K7 (LPG),LPG,5인승,2016년형,0,마감
2023-09-10,그랜저HG (LPG),LPG,5인승,2016년형,0,마감
2023-09-10,그랜저HG,휘발유,5인승,2016년형,0,마감
2023-09-10,올뉴K7 (LPG),LPG,5인승,2016년형,0,마감
2023-09-10,디올뉴그랜저 (LPG),LPG,5인승,2023년형,0,마감
2023-09-10,제네시스 EQ900,휘발유,5인승,2016년형,0,마감
2023-09-10,제네시스 G90,휘발유,5인승,2018년형,0,마감
2023-09-10,미니클럽맨,휘발유,5인승,2017년형,0,마감
2023-09-10,벤츠 c200 카브리올레,휘발유,4인승,2018년형,0,마감
2023-09-10,벤츠 c200d,경유,5인승,2016년형,0,마감
2023-09-10,2021 벤츠 E250 아방가르드,휘발유,5인승,2021년형,0,마감
2023-09-10,BMW 428i 컨버터블,휘발유,4인승,2016~17년형,0,마감
2023-09-10,BMW 520i,휘발유,5인승,2019년형,0,마감
2023-09-10,2020 아우디 A6,휘발유,5인승,2020년형,0,마감
2023-09-10,BMW 520i M스포츠,휘발유,5인승,2020년형,0,마감
2023-09-10,지프 랭글러 루비콘 파워탑,휘발유,5인승,2021년형,0,마감
2023-09-10,포르쉐 카이엔,휘발유,5인승,2021년형,0,마감
2023-09-10,포르쉐 카이엔 쿠페 하이브리드,하이브리드,5인승,2021년형,0,마감
2023-09-10,포르쉐 파나메라,휘발유,4인승,2021년형,0,마감
2023-09-10,2021 포르쉐 타이칸,전기,4인승,2021년형,0,마감
2023-09-10,2018 더뉴스타렉스어반 9인승,경유,9인승,2018~19년형,0,마감
2023-09-10,뉴카운티(AT) 15인승,경유,15인승,2016년형,0,마감
2023-09-11,모닝 어반 (만26세),휘발유,5인승,2021~22년형,15000,완전자차포함
2023-09-11,더뉴레이 (만26세),휘발유,5인승,2018~20년형,19550,완전자차포함
2023-09-11,더넥스트스파크 (만26세),휘발유,5인승,2016~18년형,22890,완전자차포함
2023-09-11,2021 더뉴레이 (만26세),휘발유,5인승,2021~22년형,23460,완전자차포함
2023-09-11,올뉴모닝,휘발유,5인승,2017~20년형,23940,완전자차포함
2023-09-11,모닝 어반,휘발유,5인승,2020~22년형,24200,완전자차포함
2023-09-11,2022 올뉴K3 (만26세),휘발유,5인승,2022~23년형,24920,완전자차포함
2023-09-11,캐스퍼,휘발유,4인승,2022년형,25200,완전자차포함
2023-09-11,뉴K3 (만26세),휘발유,5인승,2016~18년형,26220,완전자차포함
2023-09-11,뉴SM3 ZE,전기,5인승,2019년형,26350,완전자차포함
2023-09-11,2020 뉴SM3 ZE (전기차),전기,5인승,2020년형,26400,완전자차포함
2023-09-11,더뉴아반떼 (만26세),휘발유,5인승,2019년형,26640,완전자차포함
2023-09-11,2021올뉴K3 / 올뉴아반떼,휘발유,5인승,2021~22년형,26700,완전자차포함
2023-09-11,2022 더뉴레이,휘발유,5인승,2022년형,27600,완전자차포함
2023-09-11,쏘울 부스터 (만26세),휘발유,5인승,2019~21년형,27750,완전자차포함
2023-09-11,올뉴K3 (만26세),휘발유,5인승,2018~19년형,28120,완전자차포함
2023-09-11,2020 올뉴K3 (만26세),휘발유,5인승,2020~21년형,28440,완전자차포함
2023-09-11,2018 엑센트 (만26세),휘발유,5인승,2018~19년형,28750,완전자차포함
2023-09-11,2023 더뉴모닝,휘발유,5인승,2023년형,29600,완전자차포함
2023-09-11,3세대 K5 (만26세),LPG,5인승,2020~21년형,30240,완전자차포함
2023-09-11,아반떼AD (만26세),휘발유,5인승,2016~18년형,30360,완전자차포함
2023-09-11,2018 i30 (만26세),휘발유,5인승,2018년형,31740,완전자차포함
2023-09-11,올뉴아반떼 (만26세),휘발유,5인승,2020~21년형,32040,완전자차포함
2023-09-11,3세대 K5 (휘발유),휘발유,5인승,2020~21년형,32400,완전자차포함
2023-09-11,2020 코나 일렉트릭,전기,5인승,2020년형,32550,완전자차포함
2023-09-11,더뉴K5 (만26세),LPG,5인승,2018~19년형,33300,완전자차포함
2023-09-11,쏘나타뉴라이즈 (만26세),LPG,5인승,2017~18년형,33300,완전자차포함
2023-09-11,2023 더뉴레이,휘발유,5인승,2023년형,34040,완전자차포함
2023-09-11,베리뉴 티볼리(경유/휘발유),경유/휘발유,5인승,2020년형,34510,완전자차포함
2023-09-11,베뉴,휘발유,5인승,2019~22년형,34740,완전자차포함
2023-09-11,코나 / 스토닉,휘발유,5인승,2017~18년형,35100,완전자차포함
2023-09-11,SM6 (휘발유),휘발유,5인승,2017~20년형,35280,완전자차포함
2023-09-11,더뉴K5 (휘발유/만26세),휘발유,5인승,2018~19년형,35280,완전자차포함
2023-09-11,올뉴K3 / 더뉴아반떼,휘발유,5인승,2018~19년형,35520,완전자차포함
2023-09-11,올뉴아반떼,휘발유,5인승,2020~22년형,35600,완전자차포함
2023-09-11,올뉴아반떼 LPG,LPG,5인승,2021년형,35600,완전자차포함
2023-09-11,2022 XM3,휘발유,5인승,2022년형,35700,완전자차포함
2023-09-11,그랜저IG (휘발유/LPG),휘발유/LPG,5인승,2017~19년형,35700,완전자차포함
2023-09-11,2020 쏘나타 (휘/만26세),휘발유,5인승,2020~21년형,36720,완전자차포함
2023-09-11,2021 쏘나타 DN8 (휘),휘발유,5인승,2021~22년형,36720,완전자차포함
2023-09-11,쏘나타 DN8 (만26세),LPG,5인승,2019~21년형,37080,완전자차포함
2023-09-11,2021 쏘나타 DN8,LPG,5인승,2021~22년형,37080,완전자차포함
2023-09-11,쏘나타뉴라이즈 (휘/만26),휘발유,5인승,2017~18년형,37240,완전자차포함
2023-09-11,볼트EV (전기차),전기,5인승,2017~18년형,37260,완전자차포함
2023-09-11,2022 올뉴K3,휘발유,5인승,2022년형,37380,완전자차포함
2023-09-11,2023 더뉴아반떼,휘발유,5인승,2023년형,37380,완전자차포함
2023-09-11,2022 K5 (휘발유),휘발유,5인승,2022년형,37400,완전자차포함
2023-09-11,트레일블레이저,휘발유,5인승,2021년형,37800,완전자차포함
2023-09-11,2020 올뉴K3,휘발유,5인승,2020~21년형,37920,완전자차포함
2023-09-11,아반떼 (하이브리드),하이브리드,5인승,2022년형,38250,완전자차포함
2023-09-11,셀토스,휘발유,5인승,2020년형,38700,완전자차포함
2023-09-11,그랜드스타렉스 12인승,경유,12인승,2015~17년형,38700,완전자차포함
2023-09-11,올뉴투싼 / 올뉴스포티지,경유,5인승,2016~18년형,39900,완전자차포함
2023-09-11,2020 코란도 (휘발유),휘발유,5인승,2020년형,39950,완전자차포함
2023-09-11,스포티지더볼드 (휘발유),휘발유,5인승,2020년형,40500,완전자차포함
2023-09-11,XM3,휘발유,5인승,2020년형,40600,완전자차포함
2023-09-11,K5 DL3 (하이브리드),하이브리드,5인승,2023년형,40800,완전자차포함
2023-09-11,2020 K5 DL3,LPG,5인승,2020~21년형,41200,완전자차포함
2023-09-11,그랜저HG / K7 (휘/LPG),휘발유/LPG,5인승,2016년형,41400,완전자차포함
2023-09-11,올뉴카니발 9인승,경유,9인승,2015~18년형,41600,완전자차포함
2023-09-11,올뉴카니발 11인승,경유,11인승,2015~18년형,41600,완전자차포함
2023-09-11,2021 티볼리에어,휘발유,5인승,2020~21년형,42630,완전자차포함
2023-09-11,쏘나타 DN8 (휘발유),휘발유,5인승,2019~20년형,43200,완전자차포함
2023-09-11,쏘나타 DN8,LPG,5인승,2019~20년형,43260,완전자차포함
2023-09-11,2021 QM6 (휘발유),휘발유,5인승,2021년형,43350,완전자차포함
2023-09-11,2021 4세대 투싼 (휘발유),휘발유,5인승,2021년형,43350,완전자차포함
2023-09-11,2022 트레일블레이저,휘발유,5인승,2022년형,44100,완전자차포함
2023-09-11,쏘울 부스터,휘발유,5인승,2019~20년형,44400,완전자차포함
2023-09-11,2022 QM6 (휘발유),휘발유,5인승,2022년형,45050,완전자차포함
2023-09-11,디올뉴스포티지 (휘발유),휘발유,5인승,2022년형,45050,완전자차포함
2023-09-11,스포티지 (하이브리드),하이브리드,5인승,2022~23년형,45050,완전자차포함
2023-09-11,디올뉴스포티지 (LPG),LPG,5인승,2022~23년형,45050,완전자차포함
2023-09-11,니로 (하이브리드),하이브리드,5인승,2022년형,45050,완전자차포함
2023-09-11,2022 폭스바겐 제타,휘발유,5인승,2022년형,45050,완전자차포함
2023-09-11,쏘나타 DN8 (휘/만26세),휘발유,5인승,2019년형,45360,완전자차포함
2023-09-11,2022 K5 (만26세),LPG,5인승,2022~23년형,45360,완전자차포함
2023-09-11,2021 아이오닉5,전기,5인승,2021~22년형,45600,완전자차포함
2023-09-11,2020 QM6 LPE,LPG,5인승,2020년형,45900,완전자차포함
2023-09-11,올뉴쏘렌토 5인승,경유,5인승,2016~17년형,45900,완전자차포함
2023-09-11,올뉴K7 (휘발유/LPG),휘발유/LPG,5인승,2016~17년형,45900,완전자차포함
2023-09-11,4세대 투싼 (하이브리드),하이브리드,5인승,2021년형,46750,완전자차포함
2023-09-11,더뉴스타렉스 12인승,경유,12인승,2018~20년형,46800,완전자차포함
2023-09-11,K7 프리미어 (휘발유/LPG),휘발유/LPG,5인승,2019~21년형,47600,완전자차포함
2023-09-11,더뉴그랜저 (휘발유/LPG),휘발유/LPG,5인승,2020~22년형,47600,완전자차포함
2023-09-11,디올뉴스포티지,경유,5인승,2021~22년형,47700,완전자차포함
2023-09-11,EV6 (전기차),전기,5인승,2022년형,48000,완전자차포함
2023-09-11,티볼리아머,휘발유,5인승,2018~19년형,48000,완전자차포함
2023-09-11,2023 베뉴,휘발유,5인승,2023년형,48000,완전자차포함
2023-09-11,2023 쏘나타 DN8 (휘),휘발유,5인승,2023년형,48400,완전자차포함
2023-09-11,쏘나타 디 엣지,LPG,5인승,2023년형,48400,완전자차포함
2023-09-11,쏘나타 디 엣지 (휘발유),휘발유,5인승,2023년형,48400,완전자차포함
2023-09-11,2019 더뉴카니발 11인승,경유,11인승,2019~20년형,48600,완전자차포함
2023-09-11,2023 투싼 (하이브리드),하이브리드,5인승,2023년형,49500,완전자차포함
2023-09-11,K8 (휘발유),휘발유,5인승,2021~22년형,49600,완전자차포함
2023-09-11,티볼리에어 (경유/휘발유),경유/휘발유,5인승,2016~18년형,50000,완전자차포함
2023-09-11,토레스,휘발유,5인승,2022~23년형,50350,완전자차포함
2023-09-11,2021 4세대 투싼,경유,5인승,2021년형,51000,완전자차포함
2023-09-11,K8 (3.5LPG),LPG,5인승,2021~23년형,51000,완전자차포함
2023-09-11,더뉴스타렉스어반 9인승,경유,9인승,2018~19년형,51300,완전자차포함
2023-09-11,2018 더뉴카니발 9인승,경유,9인승,2018~19년형,51300,완전자차포함
2023-09-11,2019투싼 / 스포티지더볼드,경유,5인승,2019년형,51750,완전자차포함
2023-09-11,아이오닉6,전기,5인승,2022~23년형,51850,완전자차포함
2023-09-11,4세대 쏘렌토 (하이브리드),하이브리드,7인승,2021년형,52200,완전자차포함
2023-09-11,4세대쏘렌토 7인승 (휘),휘발유,7인승,2021년형,52200,완전자차포함
2023-09-11,스타리아 9인승,경유,9인승,2021년형,52200,완전자차포함
2023-09-11,올뉴쏘렌토 7인승,경유,7인승,2017~19년형,53550,완전자차포함
2023-09-11,2023 쏘렌토 5인승(휘),휘발유,5인승,2023년형,55800,완전자차포함
2023-09-11,2023 쏘렌토 7인승(휘),휘발유,7인승,2023년형,55800,완전자차포함
2023-09-11,2021 코나,휘발유,5인승,2021년형,56000,완전자차포함
2023-09-11,팰리세이드2.2 (8인승),경유,8인승,2019~20년형,56700,완전자차포함
2023-09-11,팰리세이드3.8 (8인승),휘발유,8인승,2019~20년형,56700,완전자차포함
2023-09-11,4세대쏘렌토 7인승,경유,7인승,2020~21년형,58000,완전자차포함
2023-09-11,더뉴싼타페 7인승,경유,7인승,2020년형,58000,완전자차포함
2023-09-11,2023 쏘렌토 5인승,경유,5인승,2023년형,58900,완전자차포함
2023-09-11,더뉴모하비 7인승,경유,7인승,2017~18년형,59850,완전자차포함
2023-09-11,올뉴카니발리무진 7인승,경유,7인승,2017~18년형,60000,완전자차포함
2023-09-11,디 올뉴코나,휘발유,5인승,2023년형,60900,완전자차포함
2023-09-11,더뉴카니발리무진 7인승,경유,7인승,2018~19년형,62000,완전자차포함
2023-09-11,쉐보레 트래버스 (7인승),휘발유,7인승,2019년형,63000,완전자차포함
2023-09-11,QM6 5인승,경유,5인승,2017~19년형,63750,완전자차포함
2023-09-11,스타리아 11인승,경유,11인승,2022년형,63800,완전자차포함
2023-09-11,더뉴팰리세이드,경유,8인승,2023년형,65700,완전자차포함
2023-09-11,4세대카니발 9인승,경유,9인승,2020~22년형,66700,완전자차포함
2023-09-11,4세대카니발 9인승(휘발유),휘발유,9인승,2022~23년형,66700,완전자차포함
2023-09-11,더뉴팰리세이드 (휘),휘발유,8인승,2023년형,69350,완전자차포함
2023-09-11,싼타페TM 7인승(휘발유),휘발유,7인승,2018~19년형,70000,완전자차포함
2023-09-11,디올뉴그랜저,휘발유,5인승,2023년형,70400,완전자차포함
2023-09-11,싼타페TM 7인승,경유,7인승,2018~19년형,72800,완전자차포함
2023-09-11,2023 4세대카니발 9인승,경유,9인승,2023년형,73600,완전자차포함
2023-09-11,제네시스 G80,휘발유,5인승,2017~19년형,74000,완전자차포함
2023-09-11,올뉴제네시스 G80,휘발유,5인승,2020~21년형,74100,완전자차포함
2023-09-11,4세대카니발 11인승,경유,11인승,2020~21년형,75400,완전자차포함
2023-09-11,디올뉴그랜저 (LPG),LPG,5인승,2023년형,76800,완전자차포함
2023-09-11,2023 4세대카니발 11인승,경유,11인승,2023년형,76800,완전자차포함
2023-09-11,더뉴카니발 하이리무진,경유,7인승,2018~19년형,77700,완전자차포함
2023-09-11,더 K9,휘발유,5인승,2018~20년형,78000,완전자차포함
2023-09-11,4세대카니발 7인승,경유,7인승,2021~22년형,78200,완전자차포함
2023-09-11,볼보 XC40,휘발유,5인승,2022년형,80000,완전자차포함
2023-09-11,2023 4세대카니발 7인승,경유,7인승,2023년형,82800,완전자차포함
2023-09-11,제네시스 GV70 (휘),휘발유,5인승,2021년형,88550,완전자차포함
2023-09-11,제네시스 GV70,경유,5인승,2021년형,103950,완전자차포함
2023-09-11,모하비더마스터 (5인승),경유,5인승,2021년형,117000,완전자차포함
2023-09-11,제네시스 GV80 (7인승),경유,7인승,2020~21년형,117300,완전자차포함
2023-09-11,2023 제네시스 GV80(휘),휘발유,7인승,2023년형,119600,완전자차포함
2023-09-11,모닝 어반 (만26세),휘발유,5인승,2021~22년형,15400,자차미포함
2023-09-11,더넥스트스파크 (만26세),휘발유,5인승,2016~18년형,18800,자차미포함
2023-09-11,더뉴레이 (만26세),휘발유,5인승,2018~20년형,19000,자차미포함
2023-09-11,올뉴모닝,휘발유,5인승,2017~20년형,19600,자차미포함
2023-09-11,2018 엑센트 (만26세),휘발유,5인승,2018~19년형,21000,자차미포함
2023-09-11,아반떼AD (만26세),휘발유,5인승,2016~18년형,21420,자차미포함
2023-09-11,뉴K3 (만26세),휘발유,5인승,2016~18년형,21420,자차미포함
2023-09-11,모닝 어반,휘발유,5인승,2020~22년형,22050,자차미포함
2023-09-11,더뉴아반떼 (만26세),휘발유,5인승,2019년형,22100,자차미포함
2023-09-11,2019 뉴SM3 ZE,전기,5인승,2019년형,22100,자차미포함
2023-09-11,2021 더뉴레이 (만26세),휘발유,5인승,2021~22년형,22800,자차미포함
2023-09-11,올뉴K3 (만26세),휘발유,5인승,2018~19년형,23400,자차미포함
2023-09-11,2020 올뉴K3 (만26세),휘발유,5인승,2020~21년형,23800,자차미포함
2023-09-11,2020 뉴SM3 ZE (전기차),전기,5인승,2020년형,23800,자차미포함
2023-09-11,쏘울 부스터 (만26세),휘발유,5인승,2019~21년형,24800,자차미포함
2023-09-11,2018 i30 (만26세),휘발유,5인승,2018년형,25400,자차미포함
2023-09-11,캐스퍼,휘발유,4인승,2022년형,25500,자차미포함
2023-09-11,2021 올뉴아반떼,휘발유,5인승,2021~22년형,25600,자차미포함
2023-09-11,2022 올뉴K3 (만26세),휘발유,5인승,2022년형,25600,자차미포함
2023-09-11,더뉴아반떼,휘발유,5인승,2018~19년형,26000,자차미포함
2023-09-11,더뉴K5 (만26세),LPG,5인승,2018~19년형,26350,자차미포함
2023-09-11,쏘나타뉴라이즈 (만26세),LPG,5인승,2017~18년형,26350,자차미포함
2023-09-11,볼트EV (전기차),전기,5인승,2017~18년형,27000,자차미포함
2023-09-11,올뉴아반떼 (만26세),휘발유,5인승,2020~21년형,27200,자차미포함
2023-09-11,올뉴아반떼 LPG,LPG,5인승,2021년형,27200,자차미포함
2023-09-11,2023 더뉴아반떼,휘발유,5인승,2023년형,27200,자차미포함
2023-09-11,2023 더뉴레이,휘발유,5인승,2023년형,27300,자차미포함
2023-09-11,3세대 K5 (만26세),LPG,5인승,2020~21년형,27750,자차미포함
2023-09-11,2020 올뉴K3,휘발유,5인승,2020~21년형,28000,자차미포함
2023-09-11,SM6 (휘발유),휘발유,5인승,2017~20년형,28050,자차미포함
2023-09-11,쏘나타뉴라이즈 (휘발유/만26세),휘발유,5인승,2017~18년형,28050,자차미포함
2023-09-11,더뉴K5 (휘발유/만26세),휘발유,5인승,2018~19년형,28050,자차미포함
2023-09-11,2020 코나 일렉트릭,전기,5인승,2020년형,28500,자차미포함
2023-09-11,2023 더뉴모닝,휘발유,5인승,2023년형,28600,자차미포함
2023-09-11,3세대 K5 (휘발유),휘발유,5인승,2020~21년형,29600,자차미포함
2023-09-11,쏘나타 DN8 (만26세),LPG,5인승,2019~21년형,29750,자차미포함
2023-09-11,2021 쏘나타 DN8,LPG,5인승,2021~22년형,29750,자차미포함
2023-09-11,K7,휘발유,5인승,2016년형,30000,자차미포함
2023-09-11,쏘울 부스터,휘발유,5인승,2019~20년형,31000,자차미포함
2023-09-11,2022 K5 (만26세),LPG,5인승,2022~23년형,31450,자차미포함
2023-09-11,쏘나타 DN8 (휘발유/만26세),휘발유,5인승,2019년형,31450,자차미포함
2023-09-11,2020 쏘나타 (휘발유/만26세),휘발유,5인승,2020~21년형,31450,자차미포함
2023-09-11,2021 쏘나타 DN8 (휘발유),휘발유,5인승,2021~22년형,31450,자차미포함
2023-09-11,베리뉴 티볼리 (휘발유),휘발유,5인승,2020년형,31500,자차미포함
2023-09-11,베리뉴 티볼리 (디젤),경유,5인승,2020년형,31500,자차미포함
2023-09-11,2022 K5 (휘발유),휘발유,5인승,2022년형,32300,자차미포함
2023-09-11,스토닉 (휘발유),휘발유,5인승,2018년형,33000,자차미포함
2023-09-11,코나 (휘발유),휘발유,5인승,2017~18년형,33000,자차미포함
2023-09-11,베뉴,휘발유,5인승,2019~22년형,33000,자차미포함
2023-09-11,올뉴K7,휘발유,5인승,2016~17년형,33000,자차미포함
2023-09-11,그랜저IG (LPG),LPG,5인승,2017~19년형,33000,자차미포함
2023-09-11,그랜저IG,휘발유,5인승,2017~19년형,33000,자차미포함
2023-09-11,2020 올뉴아반떼,휘발유,5인승,2020~21년형,33600,자차미포함
2023-09-11,2023 쏘나타 DN8 (휘),휘발유,5인승,2023년형,34200,자차미포함
2023-09-11,쏘나타 디 엣지,LPG,5인승,2023년형,36000,자차미포함
2023-09-11,쏘나타 디 엣지 (휘발유),휘발유,5인승,2023년형,36000,자차미포함
2023-09-11,2020 트레일블레이저,휘발유,5인승,2020~21년형,36000,자차미포함
2023-09-11,올뉴스포티지,경유,5인승,2016~18년형,36000,자차미포함
2023-09-11,올뉴투싼,경유,5인승,2016~17년형,36000,자차미포함
2023-09-11,2020 코란도(휘발유),휘발유,5인승,2020년형,36000,자차미포함
2023-09-11,티볼리아머,휘발유,5인승,2018년형,36300,자차미포함
2023-09-11,2020 K5 DL3,LPG,5인승,2020~21년형,36750,자차미포함
2023-09-11,2022 XM3,휘발유,5인승,2022년형,37000,자차미포함
2023-09-11,셀토스,휘발유,5인승,2019~20년형,37000,자차미포함
2023-09-11,아반떼 (하이브리드),하이브리드,5인승,2022년형,37050,자차미포함
2023-09-11,그랜드스타렉스 12인승,경유,12인승,2015~17년형,37050,자차미포함
2023-09-11,2023 K5 DL3 (하이브리드),하이브리드,5인승,2023년형,37400,자차미포함
2023-09-11,티볼리에어 (휘발유),휘발유,5인승,2018~20년형,37400,자차미포함
2023-09-11,2019 스포티지 더볼드,경유,5인승,2019년형,38000,자차미포함
2023-09-11,2020 스포티지더볼드 (휘발유),휘발유,5인승,2020년형,38000,자차미포함
2023-09-11,쏘나타 DN8,LPG,5인승,2019~20년형,38500,자차미포함
2023-09-11,K7 프리미어,휘발유,5인승,2019~21년형,40800,자차미포함
2023-09-11,K7 프리미어 (LPG),LPG,5인승,2019~20년형,40800,자차미포함
2023-09-11,2020 더뉴그랜저,휘발유,5인승,2019~21년형,40800,자차미포함
2023-09-11,2020 더뉴그랜저 (LPG),LPG,5인승,2020~22년형,40800,자차미포함
2023-09-11,올뉴카니발 9인승,경유,9인승,2015~18년형,40800,자차미포함
2023-09-11,올뉴카니발 11인승,경유,11인승,2015~18년형,40800,자차미포함
