,date,name,type,seater,m_year,price,label,year_model,made,category,r_rate,day,holiday,year,month,days,peak_season
22701,2023-10-19,팰리세이드2.2,경유,8,2019,78750,완전자차포함,4,국산차,대형SUV,1,목요일,평일,2023,10,19,비수기
22702,2023-10-19,팰리세이드3.8,휘발유,8,2019,78750,완전자차포함,4,국산차,대형SUV,1,목요일,평일,2023,10,19,비수기
22703,2023-10-19,쏘렌토,경유,5,2023,80600,완전자차포함,0,국산차,중형SUV,2,목요일,평일,2023,10,19,비수기
22704,2023-10-19,더뉴카니발,경유,9,2018,81000,완전자차포함,5,국산차,대형SUV,1,목요일,평일,2023,10,19,비수기
22705,2023-10-19,더뉴카니발,경유,11,2019,81000,완전자차포함,4,국산차,대형SUV,1,목요일,평일,2023,10,19,비수기
22706,2023-10-19,쏘렌토,휘발유,5,2023,83700,완전자차포함,0,국산차,중형SUV,2,목요일,평일,2023,10,19,비수기
22707,2023-10-19,더뉴스타렉스어반,경유,9,2018,83700,완전자차포함,5,국산차,승합차,3,목요일,평일,2023,10,19,비수기
22708,2023-10-19,더뉴모하비,경유,7,2017,85050,완전자차포함,6,국산차,대형SUV,3,목요일,평일,2023,10,19,비수기
22709,2023-10-19,제네시스 G80,휘발유,5,2017,85100,완전자차포함,6,국산차,준대형,1,목요일,평일,2023,10,19,비수기
22710,2023-10-19,올뉴카니발,경유,11,2015,85800,완전자차포함,8,국산차,대형SUV,1,목요일,평일,2023,10,19,비수기
22711,2023-10-19,디올뉴그랜저,휘발유,5,2023,86400,완전자차포함,0,국산차,준대형,2,목요일,평일,2023,10,19,비수기
22712,2023-10-19,스타리아,경유,9,2021,87000,완전자차포함,2,국산차,승합차,1,목요일,평일,2023,10,19,비수기
22713,2023-10-19,더뉴팰리세이드,휘발유,8,2023,87600,완전자차포함,0,국산차,대형SUV,1,목요일,평일,2023,10,19,비수기
22714,2023-10-19,디올뉴그랜저,LPG,5,2023,89600,완전자차포함,0,국산차,준대형,2,목요일,평일,2023,10,19,비수기
22715,2023-10-19,더 K9,휘발유,5,2018,89700,완전자차포함,5,국산차,대형차,1,목요일,평일,2023,10,19,비수기
22716,2023-10-19,올뉴제네시스 G80,휘발유,5,2020,93600,완전자차포함,3,국산차,준대형,1,목요일,평일,2023,10,19,비수기
22717,2023-10-19,더뉴팰리세이드,경유,8,2023,94900,완전자차포함,0,국산차,대형SUV,1,목요일,평일,2023,10,19,비수기
22718,2023-10-19,4세대카니발,경유,9,2020,95700,완전자차포함,3,국산차,대형SUV,1,목요일,평일,2023,10,19,비수기
22719,2023-10-19,4세대카니발,경유,11,2020,95700,완전자차포함,3,국산차,대형SUV,1,목요일,평일,2023,10,19,비수기
22720,2023-10-19,제네시스 GV70,휘발유,5,2021,96250,완전자차포함,2,국산차,중형SUV,1,목요일,평일,2023,10,19,비수기
22721,2023-10-19,올뉴카니발,경유,7,2017,99000,완전자차포함,6,국산차,대형SUV,1,목요일,평일,2023,10,19,비수기
22722,2023-10-19,4세대카니발,휘발유,9,2022,101500,완전자차포함,1,국산차,대형SUV,1,목요일,평일,2023,10,19,비수기
22723,2023-10-19,더뉴카니발리무진,경유,7,2018,102300,완전자차포함,5,국산차,대형SUV,1,목요일,평일,2023,10,19,비수기
22724,2023-10-19,4세대카니발,경유,9,2023,108800,완전자차포함,0,국산차,대형SUV,1,목요일,평일,2023,10,19,비수기
22725,2023-10-19,4세대카니발,경유,7,2021,119000,완전자차포함,2,국산차,대형SUV,1,목요일,평일,2023,10,19,비수기
22726,2023-10-19,더뉴카니발 하이리무진,경유,7,2018,122100,완전자차포함,5,국산차,대형SUV,1,목요일,평일,2023,10,19,비수기
22727,2023-10-19,볼보 XC40,휘발유,5,2022,125000,완전자차포함,1,외제차,중형SUV,1,목요일,평일,2023,10,19,비수기
22728,2023-10-19,제네시스 GV80,경유,7,2020,127500,완전자차포함,3,국산차,준대형,2,목요일,평일,2023,10,19,비수기
22729,2023-10-19,모하비더마스터,경유,5,2021,128700,완전자차포함,2,국산차,대형SUV,2,목요일,평일,2023,10,19,비수기
22730,2023-10-19,제네시스 GV70,경유,5,2021,134750,완전자차포함,2,국산차,중형SUV,1,목요일,평일,2023,10,19,비수기
22731,2023-10-19,제네시스 GV80,휘발유,7,2023,135200,완전자차포함,0,국산차,준대형,2,목요일,평일,2023,10,19,비수기
22732,2023-10-19,스타리아,경유,11,2022,136300,완전자차포함,1,국산차,승합차,1,목요일,평일,2023,10,19,비수기
22733,2023-10-19,4세대카니발,경유,11,2023,144000,완전자차포함,0,국산차,대형SUV,1,목요일,평일,2023,10,19,비수기
22734,2023-10-19,4세대카니발,경유,7,2023,172800,완전자차포함,0,국산차,대형SUV,1,목요일,평일,2023,10,19,비수기
22735,2023-10-19,더넥스트스파크,휘발유,5,2016,18800,자차미포함,7,외제차,경차,2,목요일,평일,2023,10,19,비수기
22736,2023-10-19,올뉴모닝,휘발유,5,2017,19600,자차미포함,6,국산차,경차,3,목요일,평일,2023,10,19,비수기
22737,2023-10-19,더뉴레이,휘발유,5,2018,20000,자차미포함,5,국산차,경차,2,목요일,평일,2023,10,19,비수기
22738,2023-10-19,모닝 어반,휘발유,5,2021,20900,자차미포함,2,국산차,경차,1,목요일,평일,2023,10,19,비수기
22739,2023-10-19,아반떼AD,휘발유,5,2016,23800,자차미포함,7,국산차,준중형,1,목요일,평일,2023,10,19,비수기
22740,2023-10-19,뉴K3,휘발유,5,2016,23800,자차미포함,7,국산차,준중형,1,목요일,평일,2023,10,19,비수기
22741,2023-10-19,엑센트,휘발유,5,2018,24000,자차미포함,5,국산차,소형차,4,목요일,평일,2023,10,19,비수기
22742,2023-10-19,더뉴아반떼,휘발유,5,2019,24700,자차미포함,4,국산차,준중형,1,목요일,평일,2023,10,19,비수기
22743,2023-10-19,올뉴K3,휘발유,5,2018,24700,자차미포함,5,국산차,준중형,1,목요일,평일,2023,10,19,비수기
22744,2023-10-19,뉴SM3 ZE,전기,5,2019,26000,자차미포함,4,국산차,준중형,2,목요일,평일,2023,10,19,비수기
22745,2023-10-19,더뉴레이,휘발유,5,2021,26400,자차미포함,2,국산차,경차,2,목요일,평일,2023,10,19,비수기
22746,2023-10-19,올뉴K3,휘발유,5,2020,26600,자차미포함,3,국산차,준중형,1,목요일,평일,2023,10,19,비수기
22747,2023-10-19,뉴SM3 ZE,전기,5,2020,28000,자차미포함,3,국산차,준중형,2,목요일,평일,2023,10,19,비수기
22748,2023-10-19,더뉴레이,휘발유,5,2023,28600,자차미포함,0,국산차,경차,2,목요일,평일,2023,10,19,비수기
22749,2023-10-19,i30,휘발유,5,2018,29210,자차미포함,5,국산차,준중형,1,목요일,평일,2023,10,19,비수기
22750,2023-10-19,쏘울 부스터,휘발유,5,2019,29450,자차미포함,4,국산차,소형SUV,1,목요일,평일,2023,10,19,비수기
22751,2023-10-19,더뉴K5,LPG,5,2018,29450,자차미포함,5,국산차,중형차,2,목요일,평일,2023,10,19,비수기
22752,2023-10-19,쏘나타뉴라이즈,LPG,5,2017,29450,자차미포함,6,국산차,중형차,2,목요일,평일,2023,10,19,비수기
22753,2023-10-19,올뉴아반떼,휘발유,5,2020,30400,자차미포함,3,국산차,준중형,1,목요일,평일,2023,10,19,비수기
22754,2023-10-19,올뉴아반떼,LPG,5,2021,30400,자차미포함,2,국산차,준중형,1,목요일,평일,2023,10,19,비수기
22755,2023-10-19,올뉴K3,휘발유,5,2022,30400,자차미포함,1,국산차,준중형,1,목요일,평일,2023,10,19,비수기
22756,2023-10-19,더뉴아반떼,휘발유,5,2023,30400,자차미포함,0,국산차,준중형,1,목요일,평일,2023,10,19,비수기
22757,2023-10-19,SM6,휘발유,5,2017,31350,자차미포함,6,국산차,중형차,1,목요일,평일,2023,10,19,비수기
22758,2023-10-19,쏘나타뉴라이즈,휘발유,5,2017,31350,자차미포함,6,국산차,중형차,2,목요일,평일,2023,10,19,비수기
22759,2023-10-19,더뉴K5,휘발유,5,2018,31350,자차미포함,5,국산차,중형차,2,목요일,평일,2023,10,19,비수기
22760,2023-10-19,볼트EV,전기,5,2017,32400,자차미포함,6,외제차,소형차,1,목요일,평일,2023,10,19,비수기
22761,2023-10-19,더뉴모닝,휘발유,5,2023,32500,자차미포함,0,국산차,경차,3,목요일,평일,2023,10,19,비수기
22762,2023-10-19,캐스퍼,휘발유,4,2022,33000,자차미포함,1,국산차,경차,1,목요일,평일,2023,10,19,비수기
22763,2023-10-19,쏘나타 DN8,LPG,5,2019,33250,자차미포함,4,국산차,중형차,1,목요일,평일,2023,10,19,비수기
22764,2023-10-19,쏘나타 DN8,LPG,5,2021,33250,자차미포함,2,국산차,중형차,1,목요일,평일,2023,10,19,비수기
22765,2023-10-19,올뉴아반떼,휘발유,5,2021,33600,자차미포함,2,국산차,준중형,1,목요일,평일,2023,10,19,비수기
22766,2023-10-19,K7,휘발유,5,2016,34000,자차미포함,7,국산차,준대형,3,목요일,평일,2023,10,19,비수기
22767,2023-10-19,3세대 K5,LPG,5,2020,35150,자차미포함,3,국산차,중형차,1,목요일,평일,2023,10,19,비수기
22768,2023-10-19,쏘나타 DN8,휘발유,5,2019,35150,자차미포함,4,국산차,중형차,1,목요일,평일,2023,10,19,비수기
22769,2023-10-19,쏘나타,휘발유,5,2020,35150,자차미포함,3,국산차,중형차,1,목요일,평일,2023,10,19,비수기
22770,2023-10-19,쏘나타 DN8,휘발유,5,2021,35150,자차미포함,2,국산차,중형차,1,목요일,평일,2023,10,19,비수기
22771,2023-10-19,3세대 K5,휘발유,5,2020,35150,자차미포함,3,국산차,중형차,1,목요일,평일,2023,10,19,비수기
22772,2023-10-19,K5,휘발유,5,2022,36100,자차미포함,1,국산차,중형차,1,목요일,평일,2023,10,19,비수기
22773,2023-10-19,K5,LPG,5,2022,37000,자차미포함,1,국산차,중형차,1,목요일,평일,2023,10,19,비수기
22774,2023-10-19,올뉴K7,휘발유,5,2016,37400,자차미포함,7,국산차,준대형,3,목요일,평일,2023,10,19,비수기
22775,2023-10-19,그랜저IG,LPG,5,2017,37400,자차미포함,6,국산차,준대형,1,목요일,평일,2023,10,19,비수기
22776,2023-10-19,그랜저IG,휘발유,5,2017,37400,자차미포함,6,국산차,준대형,1,목요일,평일,2023,10,19,비수기
22777,2023-10-19,스토닉,휘발유,5,2018,37950,자차미포함,5,국산차,소형SUV,1,목요일,평일,2023,10,19,비수기
22778,2023-10-19,코나,휘발유,5,2017,37950,자차미포함,6,국산차,소형SUV,1,목요일,평일,2023,10,19,비수기
22779,2023-10-19,쏘나타 DN8,휘발유,5,2023,38000,자차미포함,0,국산차,중형차,1,목요일,평일,2023,10,19,비수기
22780,2023-10-19,코나 일렉트릭,전기,5,2020,38000,자차미포함,3,국산차,소형SUV,3,목요일,평일,2023,10,19,비수기
22781,2023-10-19,쏘나타 디 엣지,LPG,5,2023,40000,자차미포함,0,국산차,중형차,1,목요일,평일,2023,10,19,비수기
22782,2023-10-19,쏘나타 디 엣지,휘발유,5,2023,40000,자차미포함,0,국산차,중형차,1,목요일,평일,2023,10,19,비수기
22783,2023-10-19,티볼리아머,휘발유,5,2018,41250,자차미포함,5,국산차,소형SUV,1,목요일,평일,2023,10,19,비수기
22784,2023-10-19,베뉴,휘발유,5,2019,41250,자차미포함,4,국산차,소형SUV,1,목요일,평일,2023,10,19,비수기
22785,2023-10-19,올뉴스포티지,경유,5,2016,41400,자차미포함,7,국산차,중형SUV,1,목요일,평일,2023,10,19,비수기
22786,2023-10-19,3세대 K5,하이브리드,5,2023,41800,자차미포함,0,국산차,중형차,1,목요일,평일,2023,10,19,비수기
22787,2023-10-19,티볼리에어,휘발유,5,2018,42500,자차미포함,5,국산차,소형SUV,2,목요일,평일,2023,10,19,비수기
22788,2023-10-19,스포티지 더볼드,경유,5,2019,43700,자차미포함,4,국산차,중형SUV,1,목요일,평일,2023,10,19,비수기
22789,2023-10-19,셀토스,휘발유,5,2019,44400,자차미포함,4,국산차,소형SUV,1,목요일,평일,2023,10,19,비수기
22790,2023-10-19,K7 프리미어,LPG,5,2019,45600,자차미포함,4,국산차,준대형,1,목요일,평일,2023,10,19,비수기
22791,2023-10-19,K7 프리미어,휘발유,5,2019,45600,자차미포함,4,국산차,준대형,1,목요일,평일,2023,10,19,비수기
22792,2023-10-19,코나,휘발유,5,2021,45900,자차미포함,2,국산차,소형SUV,1,목요일,평일,2023,10,19,비수기
22793,2023-10-19,모닝 어반,휘발유,5,2020,46200,자차미포함,3,국산차,경차,1,목요일,평일,2023,10,19,비수기
22794,2023-10-19,아반떼,하이브리드,5,2022,46800,자차미포함,1,국산차,준중형,1,목요일,평일,2023,10,19,비수기
22795,2023-10-19,베리뉴 티볼리,경유,5,2020,47250,자차미포함,3,국산차,소형SUV,1,목요일,평일,2023,10,19,비수기
22796,2023-10-19,베리뉴 티볼리,휘발유,5,2020,47250,자차미포함,3,국산차,소형SUV,1,목요일,평일,2023,10,19,비수기
22797,2023-10-19,더뉴그랜저,LPG,5,2020,48000,자차미포함,3,국산차,준대형,1,목요일,평일,2023,10,19,비수기
22798,2023-10-19,더뉴그랜저,휘발유,5,2019,48000,자차미포함,4,국산차,준대형,1,목요일,평일,2023,10,19,비수기
22799,2023-10-19,트레일블레이저,휘발유,5,2020,48600,자차미포함,3,외제차,소형SUV,1,목요일,평일,2023,10,19,비수기
22800,2023-10-19,더뉴아반떼,휘발유,5,2018,49400,자차미포함,5,국산차,준중형,1,목요일,평일,2023,10,19,비수기
22801,2023-10-19,XM3,휘발유,5,2022,49950,자차미포함,1,국산차,소형SUV,2,목요일,평일,2023,10,19,비수기
22802,2023-10-19,티볼리에어,휘발유,5,2020,50750,자차미포함,3,국산차,소형SUV,2,목요일,평일,2023,10,19,비수기
22803,2023-10-19,스포티지더볼드,휘발유,5,2020,51300,자차미포함,3,국산차,중형SUV,1,목요일,평일,2023,10,19,비수기
22804,2023-10-19,트레일블레이저,휘발유,5,2022,52200,자차미포함,1,외제차,소형SUV,1,목요일,평일,2023,10,19,비수기
22805,2023-10-19,디 올뉴코나,휘발유,5,2023,52200,자차미포함,0,국산차,소형SUV,1,목요일,평일,2023,10,19,비수기
22806,2023-10-19,베뉴,휘발유,5,2023,52500,자차미포함,0,국산차,소형SUV,1,목요일,평일,2023,10,19,비수기
22807,2023-10-19,올뉴K3,휘발유,5,2020,53200,자차미포함,3,국산차,준중형,1,목요일,평일,2023,10,19,비수기
22808,2023-10-19,코란도,휘발유,5,2020,54000,자차미포함,3,국산차,준중형,1,목요일,평일,2023,10,19,비수기
22809,2023-10-19,K8,휘발유,5,2021,54000,자차미포함,2,국산차,준대형,1,목요일,평일,2023,10,19,비수기
22810,2023-10-19,아이오닉5,전기,5,2021,54600,자차미포함,2,국산차,중형SUV,3,목요일,평일,2023,10,19,비수기
22811,2023-10-19,QM6,경유,5,2017,55000,자차미포함,6,국산차,중형SUV,1,목요일,평일,2023,10,19,비수기
22812,2023-10-19,더뉴싼타페,경유,7,2020,55000,자차미포함,3,국산차,중형SUV,1,목요일,평일,2023,10,19,비수기
22813,2023-10-19,더뉴싼타페,휘발유,7,2022,55000,자차미포함,1,국산차,중형SUV,1,목요일,평일,2023,10,19,비수기
22814,2023-10-19,그랜드스타렉스,경유,12,2015,56550,자차미포함,8,국산차,승합차,1,목요일,평일,2023,10,19,비수기
22815,2023-10-19,쉐보레 트래버스,휘발유,7,2019,56700,자차미포함,4,외제차,대형SUV,1,목요일,평일,2023,10,19,비수기
22816,2023-10-19,디올뉴스포티지,경유,5,2021,57500,자차미포함,2,국산차,중형SUV,1,목요일,평일,2023,10,19,비수기
22817,2023-10-19,쏘울 부스터,휘발유,5,2019,58900,자차미포함,4,국산차,소형SUV,1,목요일,평일,2023,10,19,비수기
22818,2023-10-19,QM6 LPE,LPG,5,2020,59400,자차미포함,3,국산차,중형SUV,1,목요일,평일,2023,10,19,비수기
22819,2023-10-19,QM6,휘발유,5,2021,59400,자차미포함,2,국산차,중형SUV,1,목요일,평일,2023,10,19,비수기
22820,2023-10-19,4세대 투싼,휘발유,5,2021,59400,자차미포함,2,국산차,중형SUV,1,목요일,평일,2023,10,19,비수기
22821,2023-10-19,올뉴쏘렌토,경유,5,2016,59400,자차미포함,7,국산차,중형SUV,1,목요일,평일,2023,10,19,비수기
22822,2023-10-19,올뉴쏘렌토,경유,7,2017,59400,자차미포함,6,국산차,중형SUV,1,목요일,평일,2023,10,19,비수기
22823,2023-10-19,싼타페TM,경유,7,2018,60000,자차미포함,5,국산차,중형SUV,2,목요일,평일,2023,10,19,비수기
22824,2023-10-19,싼타페TM,휘발유,7,2018,60000,자차미포함,5,국산차,중형SUV,2,목요일,평일,2023,10,19,비수기
22825,2023-10-19,아이오닉6,전기,5,2022,61600,자차미포함,1,국산차,중형차,1,목요일,평일,2023,10,19,비수기
22826,2023-10-19,QM6,휘발유,5,2022,62100,자차미포함,1,국산차,중형SUV,1,목요일,평일,2023,10,19,비수기
22827,2023-10-19,K8,LPG,5,2021,62400,자차미포함,2,국산차,준대형,1,목요일,평일,2023,10,19,비수기
22828,2023-10-19,제네시스 G70,휘발유,5,2018,62700,자차미포함,5,국산차,중형차,1,목요일,평일,2023,10,19,비수기
22829,2023-10-19,제네시스 G80,휘발유,5,2017,62700,자차미포함,6,국산차,준대형,1,목요일,평일,2023,10,19,비수기
22830,2023-10-19,4세대 투싼,경유,5,2020,63800,자차미포함,3,국산차,중형SUV,1,목요일,평일,2023,10,19,비수기
22831,2023-10-19,올뉴아반떼,휘발유,5,2020,64000,자차미포함,3,국산차,준중형,1,목요일,평일,2023,10,19,비수기
22832,2023-10-19,4세대 투싼,휘발유,5,2021,64800,자차미포함,2,국산차,중형SUV,1,목요일,평일,2023,10,19,비수기
22833,2023-10-19,4세대 투싼,하이브리드,5,2023,64800,자차미포함,0,국산차,중형SUV,1,목요일,평일,2023,10,19,비수기
22834,2023-10-19,디올뉴스포티지,휘발유,5,2022,64800,자차미포함,1,국산차,중형SUV,1,목요일,평일,2023,10,19,비수기
22835,2023-10-19,스포티지,하이브리드,5,2022,64800,자차미포함,1,국산차,중형SUV,1,목요일,평일,2023,10,19,비수기
22836,2023-10-19,디올뉴스포티지,LPG,5,2022,64800,자차미포함,1,국산차,중형SUV,1,목요일,평일,2023,10,19,비수기
22837,2023-10-19,니로,하이브리드,5,2022,64800,자차미포함,1,국산차,소형SUV,1,목요일,평일,2023,10,19,비수기
22838,2023-10-19,폭스바겐 제타,휘발유,5,2022,64800,자차미포함,1,외제차,준중형,1,목요일,평일,2023,10,19,비수기
22839,2023-10-19,EV6,전기,5,2022,64900,자차미포함,1,국산차,중형SUV,1,목요일,평일,2023,10,19,비수기
22840,2023-10-19,쏘나타 DN8,LPG,5,2019,66500,자차미포함,4,국산차,중형차,1,목요일,평일,2023,10,19,비수기
22841,2023-10-19,3세대 K5,LPG,5,2020,66500,자차미포함,3,국산차,중형차,1,목요일,평일,2023,10,19,비수기
22842,2023-10-19,더 K9,휘발유,5,2018,66500,자차미포함,5,국산차,대형차,1,목요일,평일,2023,10,19,비수기
22843,2023-10-19,토레스,휘발유,5,2022,66700,자차미포함,1,국산차,중형SUV,1,목요일,평일,2023,10,19,비수기
22844,2023-10-19,미니쿠퍼컨버터블,휘발유,4,2021,67200,자차미포함,2,외제차,소형차,1,목요일,평일,2023,10,19,비수기
22845,2023-10-19,4세대 쏘렌토,하이브리드,7,2021,67500,자차미포함,2,국산차,중형SUV,1,목요일,평일,2023,10,19,비수기
22846,2023-10-19,4세대 쏘렌토,휘발유,7,2021,67500,자차미포함,2,국산차,중형SUV,1,목요일,평일,2023,10,19,비수기
22847,2023-10-19,올뉴카니발,경유,9,2015,69600,자차미포함,8,국산차,대형SUV,1,목요일,평일,2023,10,19,비수기
22848,2023-10-19,올뉴카니발,경유,11,2015,69600,자차미포함,8,국산차,대형SUV,1,목요일,평일,2023,10,19,비수기
22849,2023-10-19,더뉴스타렉스,경유,12,2018,69600,자차미포함,5,국산차,승합차,1,목요일,평일,2023,10,19,비수기
22850,2023-10-19,디올뉴그랜저,휘발유,5,2023,70000,자차미포함,0,국산차,준대형,2,목요일,평일,2023,10,19,비수기
22851,2023-10-19,올뉴제네시스 G80,휘발유,5,2020,70000,자차미포함,3,국산차,준대형,1,목요일,평일,2023,10,19,비수기
22852,2023-10-19,4세대 쏘렌토,경유,7,2020,72500,자차미포함,3,국산차,중형SUV,1,목요일,평일,2023,10,19,비수기
22853,2023-10-19,더뉴카니발,경유,11,2019,72500,자차미포함,4,국산차,대형SUV,1,목요일,평일,2023,10,19,비수기
22854,2023-10-19,미니쿠퍼컨버터블,휘발유,4,2016,72800,자차미포함,7,외제차,소형차,1,목요일,평일,2023,10,19,비수기
22855,2023-10-19,더뉴모하비,경유,7,2017,72900,자차미포함,6,국산차,대형SUV,3,목요일,평일,2023,10,19,비수기
22856,2023-10-19,4세대 쏘렌토,경유,5,2023,72900,자차미포함,0,국산차,중형SUV,1,목요일,평일,2023,10,19,비수기
22857,2023-10-19,4세대 쏘렌토,휘발유,5,2023,72900,자차미포함,0,국산차,중형SUV,1,목요일,평일,2023,10,19,비수기
22858,2023-10-19,팰리세이드2.2,경유,8,2019,72900,자차미포함,4,국산차,대형SUV,1,목요일,평일,2023,10,19,비수기
22859,2023-10-19,팰리세이드3.8,휘발유,8,2019,72900,자차미포함,4,국산차,대형SUV,1,목요일,평일,2023,10,19,비수기
22860,2023-10-19,4세대카니발,경유,9,2020,78300,자차미포함,3,국산차,대형SUV,1,목요일,평일,2023,10,19,비수기
22861,2023-10-19,4세대카니발,경유,11,2020,78300,자차미포함,3,국산차,대형SUV,1,목요일,평일,2023,10,19,비수기
22862,2023-10-19,스타리아,경유,9,2021,78300,자차미포함,2,국산차,승합차,1,목요일,평일,2023,10,19,비수기
22863,2023-10-19,제네시스 GV80,경유,7,2020,79900,자차미포함,3,국산차,준대형,2,목요일,평일,2023,10,19,비수기
22864,2023-10-19,올뉴카니발,경유,7,2017,81200,자차미포함,6,국산차,대형SUV,1,목요일,평일,2023,10,19,비수기
22865,2023-10-19,미니쿠퍼컨버터블 S,휘발유,4,2021,84000,자차미포함,2,외제차,소형차,1,목요일,평일,2023,10,19,비수기
22866,2023-10-19,미니쿠퍼컨버터블 S,휘발유,4,2023,84000,자차미포함,0,외제차,소형차,1,목요일,평일,2023,10,19,비수기
22867,2023-10-19,더뉴카니발리무진,경유,7,2018,84100,자차미포함,5,국산차,대형SUV,1,목요일,평일,2023,10,19,비수기
22868,2023-10-19,더뉴팰리세이드,휘발유,8,2023,86400,자차미포함,0,국산차,대형SUV,1,목요일,평일,2023,10,19,비수기
22869,2023-10-19,더뉴팰리세이드,경유,8,2023,86400,자차미포함,0,국산차,대형SUV,1,목요일,평일,2023,10,19,비수기
22870,2023-10-19,4세대카니발,경유,9,2023,90000,자차미포함,0,국산차,대형SUV,1,목요일,평일,2023,10,19,비수기
22871,2023-10-19,제네시스 GV70,휘발유,5,2021,94500,자차미포함,2,국산차,중형SUV,1,목요일,평일,2023,10,19,비수기
22872,2023-10-19,벤츠 E220d 카브리올레,경유,4,2019,95000,자차미포함,4,외제차,중형차,1,목요일,평일,2023,10,19,비수기
22873,2023-10-19,BMW 420i 컨버터블,휘발유,4,2021,95000,자차미포함,2,외제차,스포츠카,1,목요일,평일,2023,10,19,비수기
22874,2023-10-19,테슬라 모델3,전기,5,2020,100000,자차미포함,3,외제차,중형차,1,목요일,평일,2023,10,19,비수기
22875,2023-10-19,포드 머스탱컨버터블,휘발유,4,2021,100800,자차미포함,2,외제차,스포츠카,1,목요일,평일,2023,10,19,비수기
22876,2023-10-19,모하비더마스터,경유,5,2021,101500,자차미포함,2,국산차,대형SUV,2,목요일,평일,2023,10,19,비수기
22877,2023-10-19,더뉴카니발 하이리무진,경유,7,2018,101500,자차미포함,5,국산차,대형SUV,1,목요일,평일,2023,10,19,비수기
22878,2023-10-19,포드 머스탱컨버터블,휘발유,4,2019,104000,자차미포함,4,외제차,스포츠카,1,목요일,평일,2023,10,19,비수기
22879,2023-10-19,BMW 430i 컨버터블,휘발유,4,2018,108000,자차미포함,5,외제차,준중형,1,목요일,평일,2023,10,19,비수기
22880,2023-10-19,제네시스 GV70,경유,5,2021,108500,자차미포함,2,국산차,중형SUV,1,목요일,평일,2023,10,19,비수기
22881,2023-10-19,4세대카니발,경유,7,2021,108800,자차미포함,2,국산차,대형SUV,1,목요일,평일,2023,10,19,비수기
22882,2023-10-19,BMW 520i,휘발유,5,2019,109200,자차미포함,4,외제차,중형차,1,목요일,평일,2023,10,19,비수기
22883,2023-10-19,더뉴카니발,경유,9,2018,110000,자차미포함,5,국산차,대형SUV,1,목요일,평일,2023,10,19,비수기
22884,2023-10-19,벤츠 C클래스 카브리올레,휘발유,4,2020,110400,자차미포함,3,외제차,중형차,1,목요일,평일,2023,10,19,비수기
22885,2023-10-19,BMW 430i 컨버터블,휘발유,4,2020,110400,자차미포함,3,외제차,준중형,1,목요일,평일,2023,10,19,비수기
22886,2023-10-19,BMW 420i 컨버터블,휘발유,4,2023,120000,자차미포함,0,외제차,스포츠카,1,목요일,평일,2023,10,19,비수기
22887,2023-10-19,볼보 XC40,휘발유,5,2022,124200,자차미포함,1,외제차,중형SUV,1,목요일,평일,2023,10,19,비수기
22888,2023-10-19,제네시스 GV80,휘발유,7,2023,129600,자차미포함,0,국산차,준대형,2,목요일,평일,2023,10,19,비수기
22889,2023-10-19,BMW Z4,휘발유,2,2020,130000,자차미포함,3,외제차,스포츠카,1,목요일,평일,2023,10,19,비수기
22890,2023-10-19,아우디 A5 카브리올레,휘발유,4,2021,130000,자차미포함,2,외제차,중형차,1,목요일,평일,2023,10,19,비수기
22891,2023-10-19,4세대카니발,휘발유,9,2022,132300,자차미포함,1,국산차,대형SUV,1,목요일,평일,2023,10,19,비수기
22892,2023-10-19,스타리아,경유,11,2022,135000,자차미포함,1,국산차,승합차,1,목요일,평일,2023,10,19,비수기
22893,2023-10-19,4세대카니발,경유,11,2023,138000,자차미포함,0,국산차,대형SUV,1,목요일,평일,2023,10,19,비수기
22894,2023-10-19,스타렉스 하이리무진,경유,6,2019,143500,자차미포함,4,국산차,승합차,1,목요일,평일,2023,10,19,비수기
22895,2023-10-19,BMW Z4,휘발유,2,2023,145000,자차미포함,0,외제차,스포츠카,1,목요일,평일,2023,10,19,비수기
22896,2023-10-19,쏠라티,경유,15,2017,151200,자차미포함,6,국산차,승합차,1,목요일,평일,2023,10,19,비수기
22897,2023-10-19,4세대카니발,경유,7,2023,166600,자차미포함,0,국산차,대형SUV,1,목요일,평일,2023,10,19,비수기
22898,2023-10-19,쏠라티,경유,15,2023,272600,자차미포함,0,국산차,승합차,1,목요일,평일,2023,10,19,비수기
22899,2023-10-19,포르쉐 718 박스터,휘발유,2,2022,341000,자차미포함,1,외제차,스포츠카,1,목요일,평일,2023,10,19,비수기
22900,2023-10-19,모하비더마스터,경유,7,2020,350000,자차미포함,3,국산차,대형SUV,2,목요일,평일,2023,10,19,비수기
22901,2023-10-19,벤츠 G클래스 AMG,휘발유,5,2021,585000,자차미포함,2,외제차,대형SUV,1,목요일,평일,2023,10,19,비수기
22902,2023-10-20,모닝 어반,휘발유,5,2021,21250,완전자차포함,2,국산차,경차,1,금요일,주말,2023,10,20,비수기
22903,2023-10-20,더넥스트스파크,휘발유,5,2016,25070,완전자차포함,7,외제차,경차,2,금요일,주말,2023,10,20,비수기
22904,2023-10-20,더뉴레이,휘발유,5,2018,25300,완전자차포함,5,국산차,경차,2,금요일,주말,2023,10,20,비수기
22905,2023-10-20,올뉴모닝,휘발유,5,2017,26220,완전자차포함,6,국산차,경차,3,금요일,주말,2023,10,20,비수기
